record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk
REC-2023-12-WH-56,2023-12,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,39600.56,47303.76,114872.82,7786.39,18610.54,8.2,3.53,1392,0.955,0,84582.7,72000,1.595,4.14,10536733.51,1.108,0.979,14.9,412,0.075,Overstock
REC-2024-01-WH-56,2024-01,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,32421.74,38261.34,120712.42,6582.88,15660.97,8.4,3.67,1103,0.97,0,95177.13,72000,1.677,3.22,8843581.21,0.919,0.942,0.3,412,0.142,Overstock
REC-2024-02-WH-56,2024-02,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,33029.6,35290.2,122973.02,6191.11,17971.67,10.7,3.32,1422,0.995,0,95714.68,72000,1.708,3.22,14097391.47,0.898,0.94,3.1,412,0.091,Overstock
REC-2024-03-WH-56,2024-03,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,31944.31,34933.68,125962.39,6668.91,18062.38,10.7,3.76,1018,0.954,0,97896.64,72000,1.749,3.04,17246746.74,1.026,0.972,1.5,412,0.159,Overstock
REC-2024-04-WH-56,2024-04,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,46578.1,57649.94,137034.23,8596.59,21793.72,8.5,3.32,1383,0.959,0,102345.62,72000,1.903,4.08,23848321.78,1.079,0.876,0.2,412,0.225,Overstock
REC-2024-05-WH-56,2024-05,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,41805.75,47189.49,142417.97,6607.28,18730.95,8.7,2.78,1599,0.975,0,113776.1,72000,1.978,3.52,79665813.92,1.182,0.99,0.2,412,0.159,Overstock
REC-2024-06-WH-56,2024-06,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,32908.84,38748.94,148258.07,7000.67,18079.98,10.1,3.81,901,0.995,0,119677.08,72000,2.059,2.66,17984014.92,1.005,0.943,0.1,412,0.077,Overstock
REC-2024-07-WH-56,2024-07,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,28266.83,31414.83,151406.07,5659.58,15176.08,10.1,3.57,972,0.991,0,127740.62,72000,2.103,2.24,7387155.79,0.904,0.982,1.3,412,0.142,Overstock
REC-2024-08-WH-56,2024-08,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,39513.3,48293.99,160186.76,7090.9,18813.18,8.9,3.22,1408,0.953,0,130737.23,72000,2.225,2.96,44111976.92,0.95,0.932,5.6,412,0.161,Overstock
REC-2024-09-WH-56,2024-09,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,36364.54,38718.27,162540.49,6710.01,19195.17,10.3,3.27,1348,0.993,0,133280.3,72000,2.258,2.68,50592669.29,1.05,0.945,3.2,412,0.108,Overstock
REC-2024-10-WH-56,2024-10,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,49290.67,58924.0,172173.82,10688.94,23997.42,8.1,3.92,1896,0.971,0,132142.99,72000,2.391,3.44,54409859.28,1.361,0.892,0.8,412,0.098,Overstock
REC-2024-11-WH-56,2024-11,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,51580.05,56735.18,177328.95,9180.27,22763.02,7.9,3.19,1655,0.97,0,140795.53,72000,2.463,3.49,49457931.7,1.406,0.933,1.2,412,0.112,Overstock
REC-2024-12-WH-56,2024-12,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,39787.96,42888.17,180429.16,6768.12,20693.91,10.5,3.06,1643,0.956,0,149583.07,72000,2.506,2.65,32409532.59,1.105,0.961,1.4,412,0.085,Overstock
REC-2023-01-WH-57,2023-01,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,17306.74,21950.95,44282.48,1751.22,5443.32,6.4,1.81,553,0.976,0,36212.33,48000,0.923,4.69,1229374.44,0.977,0.892,0.6,294,0.043,Overstock
REC-2023-02-WH-57,2023-02,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,16013.26,17792.94,46062.16,1978.92,4434.29,4.6,2.2,441,0.972,0,38659.49,48000,0.96,4.17,3778498.02,0.881,0.916,0.5,294,0.14,Overstock
REC-2023-03-WH-57,2023-03,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,17193.67,20190.78,49059.27,1787.54,4882.4,5.4,1.81,559,0.965,0,41495.56,48000,1.022,4.21,3075982.57,1.003,0.939,0.9,294,0.142,Overstock
REC-2023-04-WH-57,2023-04,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,19297.1,24207.67,53969.84,2176.59,7322.48,8.0,2.02,558,0.991,0,43382.48,48000,1.124,4.29,13349245.69,1.132,0.983,0.5,294,0.069,Overstock
REC-2023-05-WH-57,2023-05,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,21941.65,27735.83,59764.02,2358.36,6892.97,6.2,1.93,659,0.956,0,49333.51,48000,1.245,4.41,9411633.41,1.198,0.91,0.9,294,0.06,Overstock
REC-2023-06-WH-57,2023-06,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,19986.66,24633.35,64410.71,2218.79,6749.1,6.8,1.94,577,0.968,0,54333.42,48000,1.342,3.72,4213753.76,1.067,0.952,0.2,294,0.145,Overstock
REC-2023-07-WH-57,2023-07,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,18170.13,19369.3,65609.88,2022.34,6383.17,7.2,1.96,496,0.959,0,56193.2,48000,1.367,3.32,5401119.4,0.958,0.915,0.8,294,0.157,Overstock
REC-2023-08-WH-57,2023-08,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,14449.15,17989.57,69150.3,1681.6,4378.77,5.6,2.07,455,0.976,0,62249.13,48000,1.441,2.51,523513.54,0.914,0.952,0.0,294,0.015,Overstock
REC-2023-09-WH-57,2023-09,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,20467.89,25661.28,74343.69,2712.2,7624.49,7.2,2.38,895,0.998,0,62650.9,48000,1.549,3.3,10099112.85,1.103,0.99,0.4,294,-0.007,Overstock
REC-2023-10-WH-57,2023-10,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,21245.17,24338.61,77437.13,2578.7,6969.37,6.2,2.13,565,0.976,0,66599.71,48000,1.613,3.29,1557185.27,1.386,0.99,1.0,294,0.115,Understock / Shortage
REC-2023-11-WH-57,2023-11,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,22059.28,25973.69,81351.54,2402.37,7843.66,7.4,1.89,747,0.979,0,69904.32,48000,1.695,3.25,9756695.82,1.359,0.944,0.3,294,0.157,Overstock
REC-2023-12-WH-57,2023-12,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,21665.25,27288.74,86975.03,2676.19,7153.67,6.2,2.2,661,0.986,0,75807.08,48000,1.812,2.99,3680432.27,1.212,0.99,0.8,294,0.112,Overstock
REC-2024-01-WH-57,2024-01,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,14815.68,16505.84,88665.19,2112.34,5124.86,6.1,2.55,422,0.99,0,80371.82,48000,1.847,2.01,6520091.1,0.923,0.924,2.1,294,0.16,Balanced
REC-2024-02-WH-57,2024-02,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,15836.79,17819.45,90647.85,1931.85,6154.99,8.0,2.17,474,0.988,0,81595.09,48000,1.888,2.1,9286307.45,0.905,0.937,0.3,294,0.156,Overstock
REC-2024-03-WH-57,2024-03,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,17304.11,19387.03,92730.77,2394.43,6201.33,6.6,2.44,533,0.987,0,82937.8,48000,1.932,2.24,5199953.35,1.023,0.99,0.5,294,0.093,Overstock
REC-2024-04-WH-57,2024-04,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,19479.66,22532.66,95783.77,2229.76,5801.03,5.5,2.06,783,0.99,0,86638.1,48000,1.995,2.44,13685613.47,1.087,0.896,0.4,294,0.092,Overstock
REC-2024-05-WH-57,2024-05,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,22248.53,23975.14,97510.38,2510.23,8443.17,8.0,1.95,929,0.972,0,85301.86,48000,2.031,2.74,7821324.73,1.18,0.925,0.2,294,0.135,Overstock
REC-2024-06-WH-57,2024-06,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,19855.87,21716.27,99370.78,2126.36,5898.98,5.7,1.86,652,0.966,0,90282.26,48000,2.07,2.4,6828105.48,1.061,0.903,0.1,294,0.16,Overstock
REC-2024-07-WH-57,2024-07,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,17511.41,19580.68,101440.05,2307.42,5401.1,5.3,2.36,511,0.998,0,92577.82,48000,2.113,2.07,5187670.6,0.906,0.939,0.5,294,0.205,Understock / Shortage
REC-2024-08-WH-57,2024-08,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,15767.78,17175.97,102848.24,2070.42,7063.55,9.5,2.34,525,0.959,0,92679.06,48000,2.143,1.84,4717418.57,0.881,0.927,0.0,294,0.199,Overstock
REC-2024-09-WH-57,2024-09,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,21765.78,27075.6,108158.06,2270.56,7857.11,7.7,1.77,860,0.975,0,96895.11,48000,2.253,2.41,3063645.84,1.058,0.98,0.5,294,0.218,Overstock
REC-2024-10-WH-57,2024-10,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,27815.46,32564.57,112907.17,3403.5,6555.92,3.4,2.19,1015,0.983,0,101246.0,48000,2.352,2.96,14231820.53,1.348,0.919,0.8,294,0.118,Overstock
REC-2024-11-WH-57,2024-11,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,25451.42,28419.12,115874.87,2827.24,9190.09,7.5,1.97,935,0.976,0,102443.92,48000,2.414,2.64,3449242.3,1.389,0.961,0.1,294,0.144,Overstock
REC-2024-12-WH-57,2024-12,WH-57,Facility Central-5 — Jabalpur Rail Terminal,Central,Jabalpur,Urban Depot,25770.83,28642.88,118746.92,2931.11,8600.69,6.6,2.03,694,0.98,0,105749.56,48000,2.474,2.6,27285736.81,1.139,0.947,0.6,294,0.168,Overstock
REC-2023-01-WH-58,2023-01,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,27305.95,26303.53,30425.89,4338.8,19266.05,16.4,2.84,804,0.989,0,4651.64,68000,0.447,10.77,16339760.23,0.877,0.947,1.6,341,0.039,Overstock
REC-2023-02-WH-58,2023-02,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,21981.62,20293.03,28737.3,4115.09,15692.08,15.8,3.32,697,0.953,0,6872.58,68000,0.423,9.18,3313104.26,0.901,0.907,0.7,341,0.01,Overstock
REC-2023-03-WH-58,2023-03,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,34607.27,36042.77,30172.8,6104.29,27560.8,18.6,3.16,1140,0.989,0,0.0,68000,0.444,13.76,13283295.5,1.07,0.967,0.5,341,0.079,Overstock
REC-2023-04-WH-58,2023-04,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,37708.87,39759.13,32223.06,6768.24,29770.65,18.3,3.18,1529,0.98,0,0.0,68000,0.474,14.04,20568102.92,1.112,0.941,0.4,341,0.195,Overstock
REC-2023-05-WH-58,2023-05,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,36802.37,35269.63,30690.32,6792.91,26052.82,15.7,3.26,1257,0.95,0,0.0,68000,0.451,14.39,85287323.83,1.141,0.988,0.2,341,0.038,Overstock
REC-2023-06-WH-58,2023-06,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,29731.64,30698.57,31657.25,4937.22,21091.41,16.3,2.88,1053,0.961,0,3160.01,68000,0.466,11.27,22046868.91,1.045,0.96,0.0,341,0.101,Overstock
REC-2023-07-WH-58,2023-07,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,31745.88,33392.35,33303.72,4991.79,23192.76,17.2,2.74,1210,0.982,0,2623.28,68000,0.49,11.44,8886394.79,0.904,0.99,1.1,341,0.125,Overstock
REC-2023-08-WH-58,2023-08,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,25414.92,26311.86,34200.66,4256.99,17981.05,16.2,2.92,762,0.968,0,9834.13,68000,0.503,8.92,2893035.7,0.931,0.912,2.2,341,-0.038,Overstock
REC-2023-09-WH-58,2023-09,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,32349.0,30527.71,32379.37,6238.29,23598.92,16.1,3.43,1391,0.991,0,0.0,68000,0.476,11.99,19086233.42,1.114,0.923,0.8,341,0.096,Overstock
REC-2023-10-WH-58,2023-10,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,38633.62,40299.98,34045.73,7633.09,30942.04,18.1,3.46,1063,0.982,0,0.0,68000,0.501,13.62,17310731.95,1.33,0.827,0.9,341,0.114,Overstock
REC-2023-11-WH-58,2023-11,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,41985.45,39520.46,31580.74,5787.8,31119.02,18.1,2.4,1625,0.963,0,0.0,68000,0.464,15.95,21073461.47,1.386,0.848,0.5,341,0.217,Overstock
REC-2023-12-WH-58,2023-12,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,34235.39,36509.89,33855.24,6857.27,27740.86,18.3,3.49,978,0.995,0,0.0,68000,0.498,12.13,7158016.71,1.181,0.815,1.0,341,0.138,Overstock
REC-2024-01-WH-58,2024-01,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,29987.97,27625.7,31492.97,5247.85,23140.67,17.9,3.09,961,0.98,0,480.53,68000,0.463,11.43,24287600.47,0.981,0.881,1.3,341,0.055,Overstock
REC-2024-02-WH-58,2024-02,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,28302.08,28463.69,31654.58,4465.67,21824.28,18.4,2.75,1031,0.982,0,3131.8,68000,0.466,10.73,22410560.84,0.876,0.918,2.9,341,0.22,Overstock
REC-2024-03-WH-58,2024-03,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,35165.52,37181.83,33670.89,5619.48,25898.26,17.3,2.78,1483,0.992,0,0.0,68000,0.495,12.53,23683198.28,1.026,0.91,1.3,341,0.164,Overstock
REC-2024-04-WH-58,2024-04,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,39090.0,41621.75,36202.64,5715.41,27736.11,16.9,2.61,1620,0.955,0,0.0,68000,0.532,12.96,11156436.3,1.103,0.925,2.4,341,0.123,Overstock
REC-2024-05-WH-58,2024-05,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,38969.99,38380.01,35612.66,5721.99,29103.98,18.0,2.45,1522,0.976,0,0.0,68000,0.524,13.13,37329340.7,1.166,0.879,0.5,341,0.191,Overstock
REC-2024-06-WH-58,2024-06,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,31043.25,31045.04,35614.45,5432.46,22092.34,16.1,3.13,903,0.972,0,5373.42,68000,0.524,10.46,34744235.91,1.029,0.94,0.5,341,0.175,Overstock
REC-2024-07-WH-58,2024-07,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,29973.23,31219.14,36860.36,5755.88,20642.58,14.9,3.4,1207,0.959,0,7583.96,68000,0.542,9.76,13185042.43,0.911,0.971,1.7,341,0.162,Overstock
REC-2024-08-WH-58,2024-08,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,29222.37,31313.93,38951.92,4784.55,22902.42,18.6,2.87,1153,0.975,0,8872.67,68000,0.573,9.0,11675386.09,0.982,0.952,1.1,341,0.15,Overstock
REC-2024-09-WH-58,2024-09,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,31604.04,31708.18,39056.06,5139.91,21995.4,16.0,2.84,904,0.979,0,9350.79,68000,0.574,9.71,34697343.09,1.062,0.979,0.4,341,0.126,Overstock
REC-2024-10-WH-58,2024-10,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,47600.51,48087.68,39543.23,8282.51,36366.81,17.7,3.04,1476,0.972,0,0.0,68000,0.582,14.45,72830707.29,1.307,0.893,1.0,341,0.157,Overstock
REC-2024-11-WH-58,2024-11,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,38611.62,41458.72,42390.33,7492.5,30144.65,17.6,3.44,1051,0.991,0,1006.93,68000,0.623,10.93,28060725.1,1.395,0.979,0.5,341,0.089,Overstock
REC-2024-12-WH-58,2024-12,WH-58,Depot Central-6 — Raipur Logistics Center,Central,Raipur,Regional DC,34810.58,34216.08,41795.83,5369.59,26255.94,18.0,2.73,1064,0.954,0,7485.51,68000,0.615,9.99,33552358.39,1.136,0.946,0.4,341,0.086,Overstock
REC-2023-01-WH-59,2023-01,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,11131.04,7613.98,9748.57,5016.29,9283.19,11.5,8.16,452,0.966,0,0.0,36000,0.271,13.7,2290185.77,0.923,0.749,7.6,102,0.042,Understock / Shortage
REC-2023-02-WH-59,2023-02,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,11462.91,6288.95,4574.61,5687.24,9890.31,11.0,8.99,443,0.984,1,0.0,36000,0.127,25.0,1437610.9,0.924,0.756,1.5,102,0.071,Understock / Shortage
REC-2023-03-WH-59,2023-03,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,14193.69,9026.28,235.49,6538.78,11837.76,11.2,8.35,536,0.958,5,0.0,36000,0.007,25.0,5019777.3,1.02,0.734,16.3,102,0.154,Understock / Shortage
REC-2023-04-WH-59,2023-04,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,14794.94,9278.22,195.2,6731.18,11514.88,9.7,8.26,464,0.643,10,0.0,36000,0.005,25.0,9803337.21,1.145,0.729,1.1,102,0.029,Understock / Shortage
REC-2023-05-WH-59,2023-05,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,15507.22,9221.5,252.65,6465.45,11996.36,10.7,7.56,620,0.607,9,0.0,36000,0.007,25.0,4951403.75,1.191,0.735,2.2,102,0.116,Understock / Shortage
REC-2023-06-WH-59,2023-06,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,13007.2,8888.25,16.71,5406.86,10739.81,12.3,7.54,370,0.703,10,0.0,36000,0.0,25.0,2513358.09,0.999,0.803,7.3,102,0.145,Understock / Shortage
REC-2023-07-WH-59,2023-07,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,11380.78,6809.46,155.26,6730.63,11738.17,13.2,10.72,336,0.6,6,0.0,36000,0.004,25.0,2353787.71,0.898,0.777,1.6,102,0.082,Understock / Shortage
REC-2023-08-WH-59,2023-08,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,13267.61,7754.14,101.5,7886.44,12662.78,10.8,10.8,561,0.596,8,0.0,36000,0.003,25.0,3770028.15,0.953,0.734,6.0,102,0.062,Understock / Shortage
REC-2023-09-WH-59,2023-09,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,16466.58,10415.32,92.17,7223.95,14139.91,12.6,7.93,442,0.639,4,0.0,36000,0.003,25.0,9150995.68,1.098,0.734,0.5,102,0.159,Understock / Shortage
REC-2023-10-WH-59,2023-10,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,17162.02,10298.32,499.59,10288.09,16237.59,10.4,10.87,693,0.605,5,0.0,36000,0.014,25.0,3002428.84,1.336,0.768,4.4,102,0.042,Understock / Shortage
REC-2023-11-WH-59,2023-11,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,21415.01,13803.41,396.49,10892.44,17673.86,9.5,9.24,615,0.668,6,0.0,36000,0.011,25.0,1330115.42,1.403,0.758,2.3,102,0.146,Understock / Shortage
REC-2023-12-WH-59,2023-12,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,14322.58,9215.05,112.73,6778.74,12078.09,11.1,8.59,642,0.671,10,0.0,36000,0.003,25.0,593029.21,1.14,0.808,2.8,102,0.072,Understock / Shortage
REC-2024-01-WH-59,2024-01,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,14180.4,7336.62,193.57,8127.67,13705.29,11.8,10.41,416,0.525,8,0.0,36000,0.005,25.0,4685130.67,0.993,0.711,11.9,102,0.149,Understock / Shortage
REC-2024-02-WH-59,2024-02,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,11010.17,7013.28,234.61,6125.72,9685.67,9.7,10.09,349,0.655,7,0.0,36000,0.007,25.0,224001.04,0.875,0.711,0.3,102,0.108,Understock / Shortage
REC-2024-03-WH-59,2024-03,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,11497.26,7832.89,227.15,4845.86,8524.98,9.6,7.63,440,0.702,7,0.0,36000,0.006,25.0,1855180.46,0.987,0.774,5.4,102,0.105,Understock / Shortage
REC-2024-04-WH-59,2024-04,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,15847.92,10918.57,298.15,7012.22,13351.39,12.0,8.0,553,0.703,8,0.0,36000,0.008,25.0,5648981.25,1.12,0.76,2.7,102,0.118,Understock / Shortage
REC-2024-05-WH-59,2024-05,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,17134.69,9913.0,242.85,7175.03,14028.91,12.0,7.6,499,0.596,10,0.0,36000,0.007,25.0,6441323.05,1.17,0.717,0.6,102,0.224,Understock / Shortage
REC-2024-06-WH-59,2024-06,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,15857.41,10382.08,405.23,9315.01,15393.68,11.5,10.65,543,0.67,10,0.0,36000,0.011,25.0,2004995.98,1.024,0.771,2.4,102,0.22,Understock / Shortage
REC-2024-07-WH-59,2024-07,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,13984.38,8144.2,6.32,5788.14,10729.29,10.6,7.51,515,0.611,10,0.0,36000,0.0,25.0,1531668.26,0.941,0.748,1.6,102,0.07,Understock / Shortage
REC-2024-08-WH-59,2024-08,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,14171.81,9645.1,122.33,8465.77,14276.21,12.3,10.83,465,0.681,6,0.0,36000,0.003,25.0,7082755.11,0.999,0.744,12.4,102,0.137,Understock / Shortage
REC-2024-09-WH-59,2024-09,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,14797.31,8892.3,89.81,7405.79,12288.9,9.9,9.08,657,0.609,10,0.0,36000,0.002,25.0,4719867.09,1.076,0.742,0.1,102,0.143,Understock / Shortage
REC-2024-10-WH-59,2024-10,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,20161.75,13061.97,180.37,8963.55,15415.31,9.6,8.05,641,0.652,9,0.0,36000,0.005,25.0,1656183.12,1.308,0.692,8.0,102,0.195,Understock / Shortage
REC-2024-11-WH-59,2024-11,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,19008.89,10790.91,414.7,8351.44,14687.74,10.0,7.95,514,0.577,9,0.0,36000,0.012,25.0,2558964.38,1.399,0.799,3.8,102,0.126,Understock / Shortage
REC-2024-12-WH-59,2024-12,WH-59,Facility Central-7 — Bilaspur Transit Depot,Central,Bilaspur,Urban Depot,16995.06,10301.77,414.86,9318.95,15323.87,10.6,9.95,745,0.631,7,0.0,36000,0.012,25.0,7768000.17,1.126,0.749,2.4,102,0.231,Understock / Shortage
REC-2023-01-WH-60,2023-01,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,13251.42,12212.81,19947.68,3265.18,6843.06,8.1,4.45,579,0.952,0,8206.85,40000,0.499,7.97,4241838.72,0.943,0.866,1.2,257,0.033,Overstock
REC-2023-02-WH-60,2023-02,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,16481.67,15637.13,19103.14,3970.68,7376.89,6.2,4.36,633,0.974,0,5770.23,40000,0.478,10.35,1078261.23,0.932,0.799,1.4,257,0.105,Overstock
REC-2023-03-WH-60,2023-03,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,18570.96,18091.94,18624.12,4443.26,9271.71,7.8,4.33,805,0.98,0,2687.52,40000,0.466,11.97,1846340.62,1.078,0.878,1.6,257,0.04,Overstock
REC-2023-04-WH-60,2023-04,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,17952.64,18529.0,19200.48,3272.36,8179.41,8.2,3.24,603,0.99,0,6112.53,40000,0.48,11.22,4804261.22,1.09,0.901,1.8,257,0.186,Overstock
REC-2023-05-WH-60,2023-05,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,18066.77,17648.01,18781.72,4514.64,9693.78,8.6,4.5,608,0.988,0,2315.98,40000,0.47,11.54,2993056.35,1.126,0.9,0.1,257,0.199,Overstock
REC-2023-06-WH-60,2023-06,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,16430.66,16867.59,19218.65,3295.15,7621.89,7.9,3.61,567,0.978,0,6654.04,40000,0.48,10.26,8347266.89,1.004,0.954,0.3,257,0.084,Overstock
REC-2023-07-WH-60,2023-07,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,14485.31,15255.07,19988.41,3419.75,6365.1,6.1,4.27,407,0.985,0,8493.68,40000,0.5,8.7,2356075.1,0.923,0.865,0.9,257,0.102,Overstock
REC-2023-08-WH-60,2023-08,WH-60,Depot Central-8 — Gwalior Express Gateway,Central,Gwalior,Urban Depot,14563.85,14560.12,19984.68,3321.65,7205.34,8.0,4.12,609,0.981,0,7796.86,40000,0.5,8.75,1811382.67,0.935,0.825,1.7,257,0.083,Overstock
